,index,Depth Path,Image Path,Instance Segmentation Path,Semantic Segmentation Path
71,72,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_006_004/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
72,73,hypersim_data/ai_023_006/images/scene_cam_02_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_023_006/images/scene_cam_02_final_preview/frame.0040.color.jpg,hypersim_data/ai_023_006/images/scene_cam_02_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_023_006/images/scene_cam_02_geometry_hdf5/frame.0040.semantic.hdf5
73,74,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_052_004/images/scene_cam_01_final_preview/frame.0040.color.jpg,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0040.semantic.hdf5
74,75,hypersim_data/ai_044_009/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_044_009/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_044_009/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_044_009/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
75,77,hypersim_data/ai_048_006/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_048_006/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_048_006/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_048_006/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
76,78,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_037_007/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
77,79,hypersim_data/ai_018_005/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_018_005/images/scene_cam_01_final_preview/frame.0060.color.jpg,hypersim_data/ai_018_005/images/scene_cam_01_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_018_005/images/scene_cam_01_geometry_hdf5/frame.0060.semantic.hdf5
78,80,hypersim_data/ai_046_002/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_046_002/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_046_002/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_046_002/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
79,81,hypersim_data/ai_047_001/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_047_001/images/scene_cam_00_final_preview/frame.0005.color.jpg,hypersim_data/ai_047_001/images/scene_cam_00_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_047_001/images/scene_cam_00_geometry_hdf5/frame.0005.semantic.hdf5
80,82,hypersim_data/ai_029_002/images/scene_cam_02_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_029_002/images/scene_cam_02_final_preview/frame.0090.color.jpg,hypersim_data/ai_029_002/images/scene_cam_02_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_029_002/images/scene_cam_02_geometry_hdf5/frame.0090.semantic.hdf5
81,83,hypersim_data/ai_050_002/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_050_002/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_050_002/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_050_002/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
82,84,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
83,85,hypersim_data/ai_047_007/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_047_007/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_047_007/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_047_007/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
84,86,hypersim_data/ai_002_002/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_002_002/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_002_002/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_002_002/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
85,87,hypersim_data/ai_054_005/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_054_005/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_054_005/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_054_005/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
86,90,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_053_016/images/scene_cam_00_final_preview/frame.0075.color.jpg,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0075.semantic.hdf5
87,91,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
88,92,hypersim_data/ai_036_008/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_036_008/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_036_008/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_036_008/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
89,93,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_final_preview/frame.0095.color.jpg,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0095.semantic.hdf5
90,94,hypersim_data/ai_032_008/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_032_008/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_032_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_032_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
91,95,hypersim_data/ai_054_009/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_054_009/images/scene_cam_01_final_preview/frame.0060.color.jpg,hypersim_data/ai_054_009/images/scene_cam_01_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_054_009/images/scene_cam_01_geometry_hdf5/frame.0060.semantic.hdf5
92,96,hypersim_data/ai_045_005/images/scene_cam_02_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_045_005/images/scene_cam_02_final_preview/frame.0060.color.jpg,hypersim_data/ai_045_005/images/scene_cam_02_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_045_005/images/scene_cam_02_geometry_hdf5/frame.0060.semantic.hdf5
93,97,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_033_009/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
94,98,hypersim_data/ai_017_009/images/scene_cam_03_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_017_009/images/scene_cam_03_final_preview/frame.0080.color.jpg,hypersim_data/ai_017_009/images/scene_cam_03_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_017_009/images/scene_cam_03_geometry_hdf5/frame.0080.semantic.hdf5
95,99,hypersim_data/ai_024_009/images/scene_cam_01_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_024_009/images/scene_cam_01_final_preview/frame.0065.color.jpg,hypersim_data/ai_024_009/images/scene_cam_01_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_024_009/images/scene_cam_01_geometry_hdf5/frame.0065.semantic.hdf5
96,100,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_044_010/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
97,101,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_029_004/images/scene_cam_01_final_preview/frame.0020.color.jpg,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0020.semantic.hdf5
98,105,hypersim_data/ai_029_001/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_029_001/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_029_001/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_029_001/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
99,106,hypersim_data/ai_006_009/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_006_009/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_006_009/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_006_009/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
100,107,hypersim_data/ai_052_002/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_052_002/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_052_002/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_052_002/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
101,108,hypersim_data/ai_048_008/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_048_008/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_048_008/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_048_008/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
102,109,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_016_009/images/scene_cam_04_final_preview/frame.0010.color.jpg,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0010.semantic.hdf5
103,110,hypersim_data/ai_050_004/images/scene_cam_02_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_050_004/images/scene_cam_02_final_preview/frame.0070.color.jpg,hypersim_data/ai_050_004/images/scene_cam_02_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_050_004/images/scene_cam_02_geometry_hdf5/frame.0070.semantic.hdf5
104,112,hypersim_data/ai_016_009/images/scene_cam_02_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_016_009/images/scene_cam_02_final_preview/frame.0025.color.jpg,hypersim_data/ai_016_009/images/scene_cam_02_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_016_009/images/scene_cam_02_geometry_hdf5/frame.0025.semantic.hdf5
105,113,hypersim_data/ai_007_006/images/scene_cam_01_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_007_006/images/scene_cam_01_final_preview/frame.0095.color.jpg,hypersim_data/ai_007_006/images/scene_cam_01_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_007_006/images/scene_cam_01_geometry_hdf5/frame.0095.semantic.hdf5
106,114,hypersim_data/ai_028_004/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_028_004/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_028_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_028_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
107,115,hypersim_data/ai_024_004/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_024_004/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_024_004/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_024_004/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
108,116,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_041_010/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
109,117,hypersim_data/ai_053_003/images/scene_cam_00_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_053_003/images/scene_cam_00_final_preview/frame.0030.color.jpg,hypersim_data/ai_053_003/images/scene_cam_00_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_053_003/images/scene_cam_00_geometry_hdf5/frame.0030.semantic.hdf5
110,118,hypersim_data/ai_048_001/images/scene_cam_03_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_048_001/images/scene_cam_03_final_preview/frame.0075.color.jpg,hypersim_data/ai_048_001/images/scene_cam_03_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_048_001/images/scene_cam_03_geometry_hdf5/frame.0075.semantic.hdf5
111,119,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_016_009/images/scene_cam_04_final_preview/frame.0020.color.jpg,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_016_009/images/scene_cam_04_geometry_hdf5/frame.0020.semantic.hdf5
112,120,hypersim_data/ai_034_002/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_034_002/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_034_002/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_034_002/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
113,121,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_022_009/images/scene_cam_00_final_preview/frame.0020.color.jpg,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0020.semantic.hdf5
114,122,hypersim_data/ai_004_002/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_004_002/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_004_002/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_004_002/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
115,123,hypersim_data/ai_027_004/images/scene_cam_02_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_027_004/images/scene_cam_02_final_preview/frame.0060.color.jpg,hypersim_data/ai_027_004/images/scene_cam_02_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_027_004/images/scene_cam_02_geometry_hdf5/frame.0060.semantic.hdf5
116,126,hypersim_data/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_012_004/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
117,127,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_052_002/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
118,128,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_052_004/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_052_004/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
119,129,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_035_008/images/scene_cam_00_final_preview/frame.0005.color.jpg,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0005.semantic.hdf5
120,130,hypersim_data/ai_026_003/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_026_003/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_026_003/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_026_003/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
121,131,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_047_004/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
122,132,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_045_010/images/scene_cam_02_final_preview/frame.0025.color.jpg,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0025.semantic.hdf5
123,133,hypersim_data/ai_023_001/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_023_001/images/scene_cam_01_final_preview/frame.0010.color.jpg,hypersim_data/ai_023_001/images/scene_cam_01_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_023_001/images/scene_cam_01_geometry_hdf5/frame.0010.semantic.hdf5
124,134,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_052_002/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_052_002/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
125,135,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_051_002/images/scene_cam_04_final_preview/frame.0090.color.jpg,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0090.semantic.hdf5
126,136,hypersim_data/ai_037_002/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_037_002/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_037_002/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_037_002/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
127,137,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_final_preview/frame.0070.color.jpg,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0070.semantic.hdf5
